episode,path_length
1,208.6027727070758
2,204.68074204512976
3,179.10845319226866
4,198.89860775162143
5,219.92531048095125
6,240.17161586020845
7,230.4230907379936
8,236.64907152698498
9,192.31039242706072
10,230.0012574383714
11,214.64885802884694
12,213.93343399740436
13,191.0961726718649
14,211.11577079964437
15,196.7782998513229
16,210.08460867432137
17,221.37728713809867
18,246.31497636757604
19,279.4245187942105
20,174.24226323096008
