episode,path_length
1,120.85331836919262
2,163.9540319977089
3,134.1805258955528
4,166.85870363289092
5,143.59524872773062
6,137.79940820077886
7,157.97830627216572
8,155.9361658928312
9,164.91139030021768
10,129.0857030129223
11,158.16803764715536
12,131.0300617121433
13,147.20895478273317
14,155.32317463333425
15,168.30967470426697
16,157.90774313354353
17,123.99230555469944
18,151.8515955669489
19,136.33788267273619
20,151.40185291915765
