distance,mean_area_explored,std_area_explored
0.0,0.06204675,0.012826264389427657
3.004163028113444,0.10083525,0.021310550231927378
6.008326056226888,0.134212,0.02356482534414376
8.488225431306583,0.16748224999999997,0.023870639207769447
11.602439140121211,0.19966799999999998,0.025007176989816346
14.648023569252903,0.23173449999999998,0.024694764318575705
17.69655179319145,0.262429,0.023026620931000708
20.835029477745532,0.2939365,0.02271324432462258
23.835029477745532,0.32732500000000003,0.024298986861595692
26.990664573125066,0.358709,0.023739211633919104
30.053406665964566,0.39104174999999997,0.023744481741817404
34.47178311679396,0.42307924999999996,0.022651739738649215
37.76883791625906,0.45555675000000007,0.02176297884453091
40.90731592353008,0.48679449999999996,0.022088641192929914
44.03868782825792,0.517342,0.023568745426942015
47.17716555621234,0.54675525,0.02293147735510079
50.33279970991427,0.5768627500000001,0.02408320407851705
53.42274903598943,0.605689,0.025003458340797573
55.25411990704564,0.6355692500000001,0.02715501101431373
58.223968253173695,0.6663260000000002,0.029174280822327054
63.2837659253544,0.6938279999999999,0.029453027705144335
66.39087232507444,0.7218069999999999,0.029727303333804096
69.58082203261532,0.7490747499999999,0.029065016449118
76.04650816464388,0.7748935,0.029806856723747308
79.13645753161877,0.8003129999999998,0.030565847460850806
82.10630558271197,0.8269782499999999,0.03166069421518581
86.54772741628294,0.85540925,0.03348324051951215
89.6134125546379,0.8820065000000001,0.0344738673889368
92.87615604387007,0.9071815,0.033151348128696065
95.87615604387007,0.9303835,0.030371841856397186
98.87615604387007,0.95166175,0.02660484012708026
101.87615604387007,0.9702235000000001,0.022083672084823213
104.91757851179163,0.98418025,0.015467736702164937
107.95900058469479,0.9932387499999998,0.010407789976142867
111.621743396176,0.99765125,0.0051782228792801085
114.60458592750227,0.9994095000000001,0.0018607921028422334
117.65311441367415,0.9999340000000001,0.0004654503195830931
