distance,mean_area_explored,std_area_explored
0.0,0.059273250000000006,0.013665569076606359
2.9284268318840265,0.09904600000000001,0.01516182818791982
6.0497462217982925,0.13550349999999997,0.019071781189757817
8.978174402378256,0.17122999999999997,0.02179991255716408
11.961017608055712,0.20768899999999998,0.024405405989247547
15.092388053355698,0.24328374999999997,0.02521330932637562
18.11665209893243,0.2777395,0.026806377314922657
21.272286984824337,0.3122435,0.028965612935858958
24.427921533539447,0.34600300000000006,0.031540077338205755
27.32792115206972,0.37966175,0.033282647966883586
30.31492717635953,0.41168600000000005,0.03335778813110965
32.07056210654341,0.44435075000000007,0.03414266346065432
35.136247244895564,0.47741825,0.03365781147352721
38.18477561784613,0.51055825,0.032969120221617985
41.31614640030985,0.5412690000000001,0.03247689565675883
44.52325302737154,0.57226925,0.03516894206096481
47.73746654206207,0.6038967500000001,0.03677198724147908
50.87594460469787,0.63355325,0.037023775917476326
53.11442195547249,0.6630495,0.036766642486770536
56.197264673236866,0.694577,0.03557517070935851
59.26294972729595,0.7247242499999998,0.034582425351433924
62.38721415433999,0.753668,0.03445567262440251
65.56000768405906,0.7804442500000001,0.03368282905558113
67.94285104295118,0.8068045,0.03215024618490503
73.97422141502868,0.8320122499999999,0.030023751117865007
76.97422189186584,0.85459075,0.028760796376100222
87.36244561948344,0.87548575,0.02811123624438278
90.55239465267634,0.8952605,0.027289822319868637
93.48082215890513,0.91346825,0.024841197851301376
96.59503553056265,0.9324442500000001,0.02285522748054589
99.66072075321144,0.9508840000000001,0.021388833979438897
102.70924919000672,0.96730125,0.019002296037255603
107.91341304365693,0.9811920000000001,0.0139518143443783
114.47026767033564,0.9909165,0.009036185049565998
118.87148698965444,0.9969220000000003,0.005100412091194201
133.99819020182707,0.9990739999999999,0.002766818841196507
138.56387683102065,0.9998334999999998,0.0007392497886371035
