distance,mean_area_explored,std_area_explored
0.0,0.06097874999999999,0.0133878874243661
3.004163842124988,0.101416,0.015242712406261554
6.066905260626973,0.139408,0.017326965573925518
9.205382340673179,0.17731499999999997,0.01809234782995286
11.68528186987949,0.21459599999999998,0.016961543900836384
15.4681251555517,0.25068925,0.017525242956589786
18.368124774081974,0.28525325,0.018741173474131765
21.482338230016943,0.3197875000000001,0.01951248302369537
24.596551994199764,0.35232875,0.02013669485510221
31.20487831865899,0.384618,0.020797803694140398
34.309041251398575,0.41312550000000003,0.02173980852606572
37.48893950851362,0.44267225,0.021935854466774252
44.75290111145502,0.4714875,0.02143687112780221
47.73990653124161,0.497999,0.019958930307007936
50.785490538940415,0.5246234999999999,0.01835652125948705
54.84112262530672,0.54912825,0.016895447114163627
60.47249321026948,0.57200875,0.016851548287546158
67.30802583905934,0.5936505,0.019120077137658203
80.27026196778263,0.62050975,0.022903038525215386
88.30701476048833,0.6511447499999999,0.02627081871939852
91.34843655406031,0.6839307499999999,0.02746831603297697
94.28985830333777,0.7179812499999998,0.02843053999992789
97.42833631060878,0.7507749999999999,0.030104606997933058
100.56681332081813,0.7828400000000001,0.03015008768643966
103.62955445998573,0.8132402500000001,0.02983244435488819
106.55798073322008,0.8437900000000002,0.029411334549795595
109.62366587668853,0.8715567499999998,0.02923570545048469
112.68935145221187,0.8961167499999998,0.02887794271909791
119.64204279451488,0.9194725000000001,0.02773930052741056
123.34620678307617,0.93929125,0.025520454878146276
126.40894825944227,0.95766925,0.02222567514581953
129.47463314492148,0.9726157499999999,0.017759665908667878
131.5746325727169,0.98482275,0.013328260433661247
137.46580128953087,0.993258,0.0076708701266544705
148.37290835683257,0.997511,0.0046422547323472
163.23392535944117,0.9993995000000001,0.002051362291259146
167.88245370086443,0.99995075,0.0004900313127750062
