distance,mean_area_explored,std_area_explored
0.0,0.06322325000000001,0.01139491841513137
3.048528120071958,0.10370899999999997,0.013184092460234038
6.097055931891237,0.142689,0.015573288958983583
15.104162147651753,0.18046500000000001,0.018371126462468218
18.166903286820556,0.21731775000000003,0.01952662838760189
21.212487968856877,0.2542005,0.01987951992000813
24.368122994421203,0.29199749999999997,0.020075344797786165
27.52375855466751,0.326062,0.019906351838044057
30.452186060896288,0.3591547500000001,0.019954284218871396
33.500714547071375,0.39272075000000006,0.020333543424290317
42.26173302021635,0.4248497500000001,0.021403402327375434
51.26000849790191,0.455308,0.020236449441539888
58.79259781460183,0.48308274999999995,0.01992869341395717
67.42396920158926,0.5084435,0.019968789278521623
72.73107731792307,0.53122225,0.019196355739762163
76.52102605823451,0.5506137499999999,0.016482689546536394
85.5867096937728,0.570152,0.017000635532238198
90.14650871343794,0.5912270000000001,0.02015383731451656
98.6465091902751,0.614622,0.02459824772214476
103.97077325923553,0.64392375,0.02910736383954239
113.73889755305042,0.6735075,0.03024685262552122
129.54671911818198,0.7023122500000001,0.031224116379611127
139.1148450333321,0.7335207500000002,0.0329258986314345
142.9704800078155,0.7634515000000001,0.034215990015634495
153.08296844163505,0.79625125,0.034822049834659356
173.85058839329045,0.8252637499999997,0.03591901261431751
176.75058896549504,0.8543034999999999,0.03504826386927033
179.65058953769963,0.88200475,0.032197427633081185
182.55059010990422,0.909803,0.03099633471880183
185.59911714862596,0.9330377499999999,0.027510842747678597
188.73759556714728,0.9542875,0.025067149194712993
194.90449924404368,0.972264,0.0186901790119838
199.34297704950754,0.9838819999999999,0.014791257164284578
207.191505473532,0.9924025000000002,0.009730042715733573
210.30571884517627,0.9973049999999999,0.005251353396982535
212.52703870083099,0.99925425,0.0021925985012080968
219.01820878872078,0.9999129999999999,0.000609041049519648
