distance,mean_area_explored,std_area_explored
0.0,0.06188174999999999,0.014593177282123998
3.1485279139737115,0.10208400000000001,0.015852588716042566
6.197056005133608,0.139435,0.018368509397879842
9.962741374222722,0.17693025,0.01915798015677801
12.949746514677338,0.21217775,0.02038483041841408
15.998275000850816,0.248018,0.02121447857007096
18.02253859004307,0.28075625,0.02053319975521351
21.136752636034494,0.314187,0.01999003297896229
24.29238830701242,0.34821525000000003,0.02064092170150112
27.355130399854332,0.37999325,0.020710007199117534
30.986501112489982,0.4100739999999999,0.02020845334259898
34.035029485440546,0.43888675000000005,0.0199751687899627
37.05929364423145,0.4676092499999999,0.021200217467929425
49.16173216534792,0.4946760000000001,0.021006995834721348
52.16173168851076,0.5204945000000001,0.019091167322874733
61.04701335567259,0.54419025,0.01809644125753735
75.40264647571283,0.5667359999999999,0.01695779257450686
84.22396762437471,0.5901815,0.017451235851652452
92.09503527659223,0.6165897499999999,0.01929666133525434
95.21635497472782,0.6461975,0.023622226953655328
97.69625364054298,0.6774900000000001,0.02656199658346488
100.77909635830696,0.708245,0.027999799106422175
103.84183770697042,0.739593,0.028272966788082214
107.014630003684,0.7717267500000001,0.029544418943135434
110.07737142217634,0.8043284999999999,0.029677749455610684
113.67737180364607,0.8357512499999998,0.029480328054272056
116.79869343806325,0.8636832500000001,0.028615821466236122
119.93006388336967,0.89005125,0.026201679663477685
122.02711950702712,0.9142399999999999,0.023199817887216274
125.82417724231675,0.9346274999999998,0.021388402085008598
129.9141260576678,0.9546492499999999,0.01879555414685877
139.2111833979358,0.9708945,0.01569759757892908
142.6082403635036,0.98324275,0.011917570691525185
145.50824045887103,0.9920725,0.007933252406800128
148.1467186781247,0.997645,0.003600463511827333
151.25382507784605,0.99954525,0.0017929329846650697
161.71951050907765,0.9999315,0.0004970238927858444
