episode,path_length
1,120.8584916010667
2,137.80479246766353
3,123.15554848694953
4,120.51168836175637
5,133.07808447489717
6,160.34032325941652
7,133.11412578771223
8,143.3964574482407
9,117.06387333908063
10,155.452105760765
11,135.0182943709771
12,159.8829665565908
13,127.56387782876344
14,124.62296173514741
15,149.37981232482804
16,153.14915612101453
17,123.51118324352198
18,139.19647331826442
19,138.1248916330621
20,110.70041833763005
