episode,path_length
1,114.27860101473217
2,136.51189341027396
3,136.850882079218
4,123.72955924344456
5,142.96926544549845
6,117.8430601278
7,120.74672002129776
8,122.96143799403843
9,127.25433696435367
10,136.408245845784
11,133.53565419048272
12,142.57809073067827
13,122.24621484751506
14,118.22173953825022
15,141.379104884187
16,142.79595698339355
17,134.28347185995392
18,147.62418092927186
19,131.7945309020265
20,138.64499622153195
